OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
3512,0,0.882769763,0.2045381,0.6591374,0.9781319,0.0125011,0.6582797,-0.512651799,-0.3123,1.117497347,-1.533746395,357420.4529,3783586.193,0.0553545,0.4,0.439999971,0.67176974,0.162326957,0.1831135,1.0941976,1.1547459,0.0335741,16.1058,0.58,56,0.331464,0.0001195,0.0001982,0.0000716,0.0045052,0.0020253,0.0032853,0.0059405
3513,0,0.882888496,1.3505726,1.335148,1.289903,2.6639924,1.4390537,1.774331978,0.6919569,-0.550549187,0.26967446,356498.543,3796388.911,0.6808639,0.625,0.999999971,0.264152677,0.666211966,1.3560724,0.9155879,1.2530659,1.6518499,6.3342,0.86,74,0.544237,0.7886821,0.7729424,0.9315023,0.6449697,0.5931491,0.2471258,0.4452214
3514,0,0.883683264,0.2045381,1.9570681,0.9781319,0.0125011,1.0189182,0.794196074,0.5803728,0.321831161,-0.771509453,358165.4685,3788855.466,0.0553545,0.6,0.759999971,0.477334449,0.375299856,0.9397259,1.0628572,1.2530659,0.5332748,11.4447,0.74,72,0.421395,0.0053943,0.0049274,0.0104257,0.0035936,0.0011824,0.0085266,0.0087319
3515,0,0.883742332,0.2045381,0.4474685,1.0484922,0.0125011,1.0189182,-1.002719752,-0.8702205,1.713525764,-1.963732077,354408.4159,3781039.311,1.5959048,0.275,0.319999971,0.817419966,0.042186758,0.1831135,1.0941976,0.707796,0.2272355,19.5974,0.52,46,0.280733,0.0139531,0.0119737,0.0063939,0.0043164,0.0135999,0.0143578,0.0296556
3516,0,0.883834422,0.2045381,0.6660407,1.289903,2.6639924,0.8505477,-0.512651799,-0.5354682,0.612983088,-0.175067585,341641.6935,3801024.509,1.5959048,0.35,0.439999971,0.54848264,0.541948764,0.9397259,1.0941976,1.1547459,0.5332748,13.1503,0.58,52,0.491765,0.3416387,0.7676344,0.5768852,0.7328246,0.7103325,0.5259766,0.6410678
3517,0,0.884476304,0.2045381,1.335148,0.9781319,0.0125011,0.6437082,0.63084009,0.5803728,0.117567327,-0.555520706,360554.0954,3788802.213,0.0553545,0.6,0.719999971,0.42741892,0.435648217,0.9397259,1.0628572,1.2530659,0.5332748,10.2481,0.72,72,0.446878,0.0034878,0.0034532,0.0048496,0.0027022,0.0008269,0.0065157,0.0049668
3518,0,0.88447845,0.2045381,1.9570681,1.289903,0.837518,0.6707735,-0.512651799,-0.5354682,-0.284763803,0.648873163,361038.0524,3811212.17,1.5959048,0.35,0.439999971,0.329102098,0.772162023,1.3560724,1.0941976,1.1547459,1.6518499,7.8912,0.58,52,0.588976,0.3087436,0.7134094,0.3500086,0.5057499,0.4897513,0.0571622,0.0564658
3519,0,0.884506404,1.3505726,0.6591374,1.0484922,0.837518,1.2945342,-1.166075736,-1.0933888,1.842953174,-2.040429568,353911.3981,3780270.089,1.5959048,0.225,0.279999971,0.849047873,0.020757087,0.166549,1.2643212,0.707796,0.2272355,20.3556,0.5,42,0.271684,0.6579115,0.5996482,0.204891,0.5535439,0.5542853,0.6995171,0.4867537
3520,0,0.884528339,0.2045381,0.3625256,1.289903,0.837518,1.2945342,0.63084009,1.6962138,-1.236879767,0.917767837,365230.6844,3795829.364,0.0553545,0.85,0.719999971,0.0964355,0.84729257,1.2932247,1.0628572,0.7968163,1.3733321,2.3136,0.72,92,0.620701,0.0405432,0.0182352,0.0501636,0.0289446,0.0133605,0.0073185,0.0014381
3521,0,0.884541869,0.2045381,0.6591374,1.289903,0.837518,1.0189182,-0.676007783,-0.5354682,-0.172099479,0.523829722,365304.0552,3809430.837,1.5959048,0.35,0.399999971,0.356633645,0.737224246,1.3560724,1.0941976,1.1547459,1.6518499,8.5512,0.56,52,0.574223,0.2813046,0.7078574,0.2493654,0.5144961,0.4790125,0.0519562,0.0400021
3522,0,0.885097265,0.2045381,0.1167302,0.5590755,0.837518,1.4390537,1.44762001,1.8077979,-0.657768069,0.308603797,361659.7288,3793921.104,0.0553545,0.875,0.919999971,0.237951821,0.677089022,1.3560724,0.9155879,0.7968163,1.6518499,5.7061,0.82,94,0.54883,0.0117859,0.0072462,0.0314927,0.0062246,0.0090491,0.001454,0.0022245
3523,0,0.885139406,0.2045381,0.6591374,1.0484922,2.6639924,1.0189182,0.140772137,0.3572046,-0.748206795,0.837569842,362739.0349,3807014.46,1.5959048,0.55,0.599999971,0.215851498,0.82488484,1.3560724,0.7828309,1.1547459,1.3733321,5.1763,0.66,68,0.611239,0.8883502,0.9664307,0.8263533,0.9699972,0.8891414,0.6001284,0.2656125
3524,0,0.885253847,0.2045381,1.335148,1.289903,0.837518,1.2945342,0.140772137,0.803541,-0.97336474,1.012959519,359130.0199,3807586.686,1.5959048,0.65,0.599999971,0.160830119,0.873889612,1.2932247,0.7828309,1.2530659,1.3733321,3.8573,0.66,76,0.631932,0.4613272,0.415324,0.4099916,0.5217363,0.5202388,0.1588246,0.024771
3525,0,0.885729551,1.3505726,1.335148,1.0484922,0.0125011,0.6437082,-1.32943172,-1.6513093,2.006128671,-1.400294964,338215.2405,3790839.726,0.6808639,0.1,0.239999971,0.88892273,0.199613969,0.166549,1.2643212,0.707796,0.0335741,21.3115,0.48,32,0.347209,0.0038074,0.0013014,0.0011015,0.0146004,0.0055411,0.0510766,0.0325465
3526,0,0.885996759,0.2045381,1.335148,0.9781319,0.837518,1.2945342,1.610975994,1.4730456,-1.012302213,0.703423395,360727.8851,3796998.03,0.0553545,0.8,0.959999971,0.151315049,0.787403637,1.2932247,0.9155879,1.2530659,1.6518499,3.6292,0.84,88,0.595412,0.1004712,0.0626203,0.288434,0.0714916,0.0866691,0.0184512,0.0141053
3527,0,0.886066198,0.2045381,1.9570681,0.9781319,2.6639924,1.298568,-1.492787704,-1.3165569,-0.215236259,0.510073503,371061.3497,3805453.171,0,0.175,0.199999971,0.3460924,0.733380688,1.3560724,1.2643212,0.707796,1.6518499,8.2985,0.46,38,0.5726,0,0,0,0,0,0,0
3528,0,0.886147559,0.2045381,0.3625256,1.289903,0.837518,0.6437082,0.957552058,1.2498773,-1.546194548,1.36366259,355807.0357,3805294.004,1.5959048,0.75,0.799999971,0.020848889,0.971877844,1.2932247,1.0628572,1.2530659,1.3733321,0.5016,0.76,84,0.673309,0.1763899,0.1317013,0.1765351,0.1818297,0.1126453,0.0371476,0.0082439
3529,0,0.886292875,0.2045381,0.1167302,0.5590755,0.837518,1.298568,-1.166075736,-0.8702205,-0.035178184,0.713670634,351887.0752,3816686.194,1.5959048,0.275,0.279999971,0.390092817,0.790266768,1.3560724,1.2643212,0.707796,1.6518499,9.3533,0.5,46,0.596621,0.0742614,0.0476523,0.0297709,0.024771,0.0436466,0.0097373,0.0033986
3530,0,0.886392474,0.2045381,1.335148,1.289903,0.0125011,0.6582797,0.304128121,0.3572046,0.124549101,-0.552545701,361695.8746,3787978.325,0.0553545,0.55,0.639999971,0.429125042,0.436479448,0.9397259,0.7828309,1.1547459,0.5332748,10.289,0.68,68,0.447229,0.0022513,0.0094804,0.0022401,0.0041355,0.0007749,0.0039819,0.001605
3531,0,0.886409521,0.2045381,1.335148,0.9781319,0.837518,0.8505477,-1.819499672,-1.3165569,1.337739031,-1.631938509,360087.5672,3780020.427,1.5959048,0.175,0.119999971,0.725589743,0.134891578,0.1831135,1.2643212,0.707796,0.0335741,17.396,0.42,38,0.319879,0.0263907,0.0107824,0.0060357,0.3011139,0.4162951,0.5292163,0.5102487
3532,0,0.886446655,0.2045381,0.3625256,1.0484922,0.837518,1.0189182,-1.166075736,-1.0933888,1.919513704,-2.070984818,352287.4519,3780698.448,1.5959048,0.225,0.279999971,0.86775681,0.012219794,0.166549,1.2643212,0.707796,0.2272355,20.8041,0.5,42,0.268079,0.0939782,0.0639241,0.0175327,0.052203,0.066236,0.1030301,0.0545265
3533,0,0.886600077,0.2045381,1.335148,0.5590755,0.837518,1.2945342,-0.185939831,0.4687887,-1.195193967,1.049244408,370409.7379,3798559.884,1.3795432,0.575,0.519999971,0.106622172,0.884027796,1.2932247,0.7828309,1.1547459,1.3733321,2.5578,0.62,70,0.636213,0.1500767,0.5062501,0.1172223,0.3813082,0.2021354,0.0305608,0.0046418
3534,0,0.887102425,0.2045381,1.335148,0.9781319,0.0125011,1.0189182,-0.185939831,0.1340364,0.962259564,-1.361068974,354056.4135,3786625.637,0.0553545,0.5,0.519999971,0.633834606,0.210573911,0.1831135,0.7828309,1.1547459,0.0335741,15.1964,0.62,64,0.351837,0.0002224,0.0003842,0.0000721,0.0079311,0.0015891,0.0065287,0.0052723
3535,0,0.88777262,2.8545845,0.6591374,1.0484922,0.837518,1.298568,1.284264026,-0.6470523,0.266113532,-0.259876415,347163.2579,3796115.942,0.6808639,0.325,0.879999971,0.463718847,0.518252744,0.9397259,0.9155879,0.707796,0.5332748,11.1183,0.8,50,0.481759,0.5346941,0.4697867,0.8497957,0.3654005,0.4705342,0.6008481,0.8354836
3536,0,0.887939095,2.8545845,1.335148,1.0484922,0.837518,1.0189182,-1.32943172,-1.2049729,1.739301996,-1.9642491,356617.065,3779432.875,1.5959048,0.2,0.239999971,0.82371885,0.042042299,0.1831135,1.2643212,0.707796,0.2272355,19.7484,0.48,40,0.280672,0.8659947,0.8388913,0.5702818,0.7972187,0.8276411,0.904305,0.9010547
3537,0,0.888140678,0.2045381,0.3625256,1.289903,0.837518,1.0189182,0.304128121,0.0224523,0.725562061,-1.020197827,351568.1795,3789864.959,0.6808639,0.475,0.639999971,0.575993329,0.305815053,0.9397259,0.7828309,1.1547459,0.0335741,13.8098,0.68,62,0.392054,0.0252834,0.0460449,0.0062184,0.5219857,0.1706537,0.3700502,0.2536956
3538,0,0.888525486,0.2045381,1.335148,0.9781319,0.837518,1.298568,1.774331978,0.9151251,-0.627246279,0.334743157,357506.2131,3796162.983,0.0553545,0.675,0.999999971,0.245410368,0.684392493,1.3560724,0.9155879,1.2530659,1.6518499,5.8849,0.86,78,0.551914,0.0738501,0.0472005,0.2178909,0.0578125,0.0731011,0.0119147,0.0215204
3539,0,0.889061213,0.2045381,1.9570681,0.5590755,0.837518,0.6582797,-0.349295815,-0.2007159,-0.532079066,0.807938454,358976.7956,3810914.898,1.5959048,0.425,0.479999971,0.268666182,0.816605678,1.3560724,0.7828309,1.1547459,1.3733321,6.4424,0.6,58,0.607743,0.4526423,0.7466834,0.4580982,0.6963549,0.5012498,0.1107601,0.0526003
3540,0,0.889248013,1.3505726,0.1167302,1.0484922,0.837518,0.6582797,0.957552058,-0.7586365,0.424338626,-0.583270467,349747.4193,3793397.739,0.6808639,0.3,0.799999971,0.502383985,0.427894792,0.9397259,1.0628572,0.707796,0.5332748,12.0452,0.76,48,0.443604,0.0037621,0.0023128,0.0040459,0.0016325,0.0012442,0.0053676,0.0051531
3541,0,0.889695823,0.2045381,1.335148,1.0484922,0.0125011,1.4390537,0.140772137,0.2456205,0.815761802,-1.232287707,354648.6335,3787389.191,0.0553545,0.525,0.599999971,0.598035253,0.246556056,0.9397259,0.7828309,1.1547459,0.0335741,14.3382,0.66,66,0.367031,0.000219,0.0003947,0.0000621,0.0078606,0.0011327,0.0072319,0.0030517
3542,0,0.89010191,0.2045381,1.9570681,1.289903,0.837518,1.4390537,-0.349295815,-0.0891318,-0.45521127,0.734902507,360504.2297,3810165.641,1.5959048,0.45,0.479999971,0.287450205,0.796199061,1.3560724,0.7828309,1.1547459,1.6518499,6.8927,0.6,60,0.599126,0.5943553,0.8913884,0.39556,0.7672774,0.5453746,0.1590918,0.0632691
3543,0,0.890102327,1.3505726,0.4474685,0.9781319,0.837518,1.4390537,-0.349295815,-0.8702205,1.369028987,-0.859606892,339410.1102,3795555.97,0.6808639,0.275,0.479999971,0.733236004,0.350684981,0.1831135,0.7828309,0.707796,0.5332748,17.5793,0.6,46,0.411001,0.3843799,0.2902848,0.2861817,0.2233933,0.2734872,0.440286,0.4145956
3544,0,0.890127301,0.2045381,1.335148,1.0484922,0.837518,1.298568,0.140772137,0.5803728,-0.886408366,0.956578514,359805.8855,3807684.331,1.5959048,0.6,0.599999971,0.182079467,0.858136471,1.2932247,0.7828309,1.2530659,1.3733321,4.3667,0.66,72,0.62528,0.2304097,0.2111514,0.2177203,0.2874095,0.2519948,0.0625615,0.0101207
3545,0,0.890142858,1.3505726,0.6591374,1.289903,0.837518,1.4390537,0.467484105,0.5803728,-0.860700416,0.896434255,362453.2071,3806258.702,1.5959048,0.6,0.679999971,0.188361666,0.841331858,1.2932247,0.7828309,1.2530659,1.3733321,4.5173,0.7,72,0.618184,0.7973803,0.7539885,0.6944484,0.8358955,0.8018662,0.4464561,0.0772722
3546,0,0.890198946,0.2045381,1.335148,1.0484922,0.837518,1.298568,-0.839363767,-0.7586365,-0.069813929,0.482179654,364858.7761,3810529.587,1.5959048,0.3,0.359999971,0.381628952,0.725587004,1.3560724,1.0941976,0.707796,1.6518499,9.1504,0.54,48,0.569309,0.3134584,0.2746815,0.3055512,0.1677024,0.5202388,0.0654976,0.0604833
3547,0,0.89020735,0.2045381,0.3625256,0.9781319,0.837518,0.8505477,0.794196074,1.2498773,-1.042431385,0.726375855,365795.7171,3793997.03,0.0553545,0.75,0.759999971,0.143952446,0.793816671,1.2932247,1.0628572,1.2530659,1.6518499,3.4527,0.74,84,0.59812,0.0455207,0.0227762,0.0278413,0.0262625,0.0133605,0.0067062,0.0013735
3548,0,0.890455425,0.2045381,0.3625256,0.9781319,0.837518,1.2945342,1.610975994,1.4730456,-0.688494703,0.346617749,361071.1785,3794376.496,0.0553545,0.8,0.959999971,0.230443218,0.687710314,1.3560724,0.9155879,1.2530659,1.6518499,5.5261,0.84,88,0.553315,0.0464418,0.0246025,0.1267505,0.0275451,0.0324207,0.0061569,0.0099125
3549,0,0.890505493,0.2045381,0.6591374,1.289903,0.837518,1.0189182,-0.839363767,-0.6470523,-0.052777717,0.46050704,365850.1213,3809868.02,1.5959048,0.325,0.359999971,0.385792056,0.719531565,1.3560724,1.0941976,0.707796,1.6518499,9.2502,0.54,50,0.566752,0.2813046,0.2318312,0.2493654,0.1376438,0.4790125,0.0519562,0.0400021
3550,0,0.891133249,0.2045381,0.6591374,1.289903,0.837518,0.8505477,1.120908042,1.8077979,-0.95253891,0.626352969,362466.9488,3795380.883,0.0553545,0.875,0.839999971,0.165919284,0.765869765,1.2932247,1.0628572,0.7968163,1.6518499,3.9793,0.78,94,0.586319,0.0618615,0.0485681,0.0345229,0.0402718,0.0188909,0.0097954,0.0016855
3551,0,0.891268969,0.2045381,1.335148,0.5590755,0.837518,0.8505477,0.140772137,0.6919569,-0.95639681,1.017561877,358461.7096,3807967.789,1.5959048,0.625,0.599999971,0.164976537,0.875175535,1.2932247,0.7828309,1.2530659,1.3733321,3.9567,0.66,74,0.632475,0.4615761,0.4090248,0.4417652,0.4877525,0.522235,0.1459158,0.026597
3552,0,0.891279399,0.2045381,0.4474685,0.5590755,0.0125011,0.8505477,-0.185939831,-0.2007159,-0.236027948,-0.109227591,365315.1872,3788411.93,0.0553545,0.425,0.519999971,0.341011578,0.560344796,1.3560724,0.7828309,1.1547459,0.5332748,8.1767,0.62,58,0.499533,0.0027538,0.0104051,0.0022289,0.0047116,0.0009129,0.0005495,0.0001397
3553,0,0.891766846,1.3505726,1.335148,1.0484922,1.7059875,0.6707735,1.284264026,1.5846297,-1.453861013,1.198087887,363730.6759,3801064.808,1.5959048,0.825,0.879999971,0.043412243,0.925615425,1.2932247,0.9155879,1.2530659,1.3733321,1.0425,0.8,90,0.653774,0.6257436,0.5624225,0.8870543,0.7382709,0.7536175,0.291936,0.2002074
3554,0,0.891892552,2.8545845,0.6660407,0.8860558,0.6614413,0.6707735,-2.14621164,-1.7628933,-0.012730671,0.412372986,373937.2238,3805000.204,0,0.075,0.039999971,0.395578269,0.706082664,1.3560724,1.2643212,0.1274126,1.6518499,9.4848,0.38,30,0.561073,0,0,0,0,0,0,0
3555,0,0.892200351,0.2045381,1.335148,0.9781319,0.0125011,0.5656102,0.794196074,0.5803728,0.039248551,-0.46755888,361088.2722,3789047.427,0.0553545,0.6,0.759999971,0.408280324,0.460225201,1.3560724,1.0628572,1.2530659,0.5332748,9.7893,0.74,72,0.457256,0.0018184,0.0017144,0.0028205,0.0014438,0.0005067,0.0004864,0.0002578
3556,0,0.892275989,0.2045381,0.6591374,0.9781319,0.0125011,1.0189182,-0.349295815,-0.4238842,-0.373871042,0.052753375,366186.2587,3789117.986,0.0553545,0.375,0.479999971,0.307327148,0.605603106,1.3560724,0.7828309,1.1547459,1.6518499,7.3692,0.6,54,0.518644,0.0049079,0.0157817,0.002283,0.0045052,0.0007985,0.0004997,0.0001263
3557,0,0.892295063,0.2045381,0.4474685,0.9781319,0.837518,1.298568,1.284264026,-0.7586365,0.42983528,-0.406634848,346660.6849,3795353.771,0.6808639,0.3,0.879999971,0.503727191,0.477247687,0.9397259,0.9155879,0.707796,0.5332748,12.0774,0.8,48,0.464444,0.055777,0.0403491,0.238304,0.0287765,0.0637448,0.0767746,0.2316533
3558,0,0.89248538,0.2045381,1.9570681,1.0484922,2.6639924,0.8505477,-1.492787704,-1.9860616,1.757584343,-1.440724518,341798.3112,3788864.924,0.6808639,0.025,0.199999971,0.828186469,0.188317745,0.1831135,1.2643212,0.1274126,0.0335741,19.8555,0.46,26,0.342439,0.0107717,0.0270934,0.0036586,0.051907,0.058967,0.199887,0.2441612
3559,0,0.892949998,0.2045381,0.3625256,0.5590755,0.0125011,0.8505477,0.957552058,1.6962138,-0.829615304,0.495698551,364114.5666,3793528.467,0.0553545,0.85,0.799999971,0.19595787,0.729364253,1.2932247,1.0628572,0.7968163,1.6518499,4.6994,0.76,92,0.570904,0.0063748,0.0047399,0.0048496,0.0013694,0.0005264,0.0005869,0.0001338
3560,0,0.893095613,0.2045381,0.4474685,0.9781319,0.837518,1.298568,-0.022583847,-0.5354682,1.152098951,-0.760660432,340860.011,3795406.607,0.6808639,0.35,0.559999971,0.680225262,0.378331128,0.1831135,0.7828309,1.1547459,0.5332748,16.3085,0.64,52,0.422675,0.055777,0.2523725,0.0392788,0.1643791,0.0409339,0.0673578,0.0669197
3561,0,0.893206656,0.2045381,0.3625256,0.5590755,0.0125011,0.5656102,-0.512651799,0.4687887,-0.71939204,1.029148292,351518.3976,3812171.091,1.5959048,0.575,0.439999971,0.2228929,0.878412839,1.3560724,1.0941976,1.1547459,1.3733321,5.3451,0.58,70,0.633842,0.0134664,0.0459572,0.0302366,0.0159534,0.0117742,0.0015859,0.0014613
3562,0,0.893321395,0.2045381,0.1167302,1.0484922,0.837518,0.6437082,-0.839363767,-0.6470523,-0.160218514,0.496986872,367166.337,3808427.471,1.5959048,0.325,0.359999971,0.359536972,0.729724216,1.3560724,1.0941976,0.707796,1.6518499,8.6208,0.54,50,0.571056,0.0395818,0.0267008,0.0276255,0.0149497,0.063447,0.0054212,0.003626
3563,0,0.893822372,0.2045381,0.4474685,0.9781319,0.0125011,0.6437082,0.467484105,0.0224523,0.718785131,-0.993270218,351229.5183,3790198.41,0.6808639,0.475,0.679999971,0.574337265,0.313338765,0.9397259,0.7828309,1.1547459,0.0335741,13.7701,0.7,62,0.395231,0.0003284,0.0008138,0.0000754,0.0086116,0.0010615,0.0059228,0.0031695
3564,0,0.893851936,0.2045381,1.9570681,0.9781319,0.0125011,1.298568,0.63084009,0.5803728,0.362714655,-0.815914156,358164.3056,3788647.888,0.0553545,0.6,0.719999971,0.487325063,0.362892955,0.9397259,1.0628572,1.2530659,0.5332748,11.6842,0.72,72,0.416156,0.0064899,0.005982,0.0109436,0.0046004,0.0014982,0.0101407,0.0098733
3565,0,0.894253433,1.3505726,1.335148,1.0484922,0.0125011,0.6582797,-1.002719752,-0.8702205,1.854834139,-1.930939216,348961.7348,3783404.55,1.5959048,0.275,0.319999971,0.8519512,0.051349251,0.166549,1.0941976,0.707796,0.2272355,20.4252,0.52,46,0.284602,0.1284203,0.1127452,0.0705022,0.0396578,0.1164999,0.118993,0.1489325
3566,0,0.894312978,2.8545845,1.335148,1.289903,2.6639924,0.6437082,1.284264026,-0.3123,-0.026881993,-0.050481838,349348.6327,3796841.656,0.6808639,0.4,0.879999971,0.39212014,0.576758659,1.3560724,0.9155879,1.1547459,1.6518499,9.4019,0.8,56,0.506464,0.9702868,0.992696,0.9919818,0.9772239,0.9208534,0.7280993,0.8589988
3567,0,0.895446241,1.3505726,1.9570681,0.8860558,0.837518,0.6707735,-1.492787704,-1.7628933,2.110070045,-1.493554164,338181.4568,3789588.487,0.6808639,0.075,0.199999971,0.914322667,0.173556872,0.166549,1.2643212,0.1274126,0.0335741,21.9204,0.46,30,0.336206,0.0390529,0.0989451,0.0097277,0.1531636,0.0973518,0.440286,0.3466043
3568,0,0.89553529,0.2045381,1.335148,0.9781319,0.0125011,1.4390537,1.44762001,0.9151251,-0.282766572,-0.109320824,361960.151,3790962.496,0.0553545,0.675,0.919999971,0.329590157,0.560318746,1.3560724,0.9155879,1.2530659,0.5332748,7.9029,0.82,78,0.499522,0.0059405,0.00563,0.0408164,0.0046372,0.0038036,0.0015162,0.0026834
3569,0,0.895634711,0.2045381,0.4474685,0.5590755,0.0125011,0.5656102,0.467484105,0.3572046,-0.173430966,-0.209979395,363672.3485,3789109.389,0.0553545,0.55,0.679999971,0.356308272,0.532194226,1.3560724,0.7828309,1.1547459,0.5332748,8.5434,0.7,68,0.487646,0.0019675,0.0077368,0.001533,0.0037584,0.0007588,0.0003999,0.0001067
3570,0,0.895650983,5.0127993,0.6660407,1.0484922,1.7059875,1.0189182,-1.819499672,-1.6513093,-0.172543308,0.493325327,372857.636,3804734.77,0,0.1,0.119999971,0.356525187,0.728701162,1.3560724,1.2643212,0.707796,1.6518499,8.5486,0.42,32,0.570624,0,0,0,0,0,0,0
3571,0,0.895970166,0.2045381,0.3625256,0.5590755,0.0125011,0.6707735,1.120908042,1.919382,-0.751296529,0.409779392,363438.0911,3793424.724,0.0553545,0.9,0.839999971,0.215096466,0.705358,1.3560724,1.0628572,0.7968163,1.6518499,5.1582,0.78,96,0.560767,0.0015178,0.001117,0.0011683,0.0003421,0.0001445,0.0001544,0.0000708
3572,0,0.896128893,0.2045381,1.335148,0.5590755,0.837518,0.6437082,-0.185939831,0.1340364,-0.694230341,0.928159165,357041.7489,3810728.089,1.5959048,0.5,0.519999971,0.229041612,0.85019596,1.3560724,0.7828309,1.1547459,1.3733321,5.4925,0.62,64,0.621927,0.3070385,0.6292502,0.2713071,0.5734648,0.3566348,0.0738501,0.0270407
3573,0,0.89630717,0.2045381,0.1167302,0.9781319,0.0125011,0.6582797,-1.166075736,-0.7586365,0.971699469,-1.308875013,362100.5834,3781680.354,1.5959048,0.3,0.279999971,0.636141416,0.225157171,0.1831135,1.2643212,0.707796,0.0335741,15.2517,0.5,48,0.357995,0.000111,0.0000428,0.0000227,0.0007626,0.000817,0.0035157,0.0023383
3574,0,0.896355569,0.2045381,1.9570681,0.8860558,0.837518,1.298568,-2.309567624,-2.0976458,1.915160764,-1.995711261,358672.4065,3776747.611,0.6808639,0,-2.86102E-08,0.866693091,0.033251611,0.166549,1.2643212,0.1274126,0.2272355,20.7786,0.36,24,0.27696,0.6445113,0.9014108,0.2567362,0.2253074,0.1412435,0.5629148,0.4400401
3575,0,0.896365106,0.2045381,1.335148,0.9781319,0.837518,0.6707735,-0.349295815,-0.3123,-0.374980615,0.660722327,362449.8428,3809752.843,1.5959048,0.4,0.479999971,0.307056004,0.77547274,1.3560724,0.7828309,1.1547459,1.6518499,7.3627,0.6,56,0.590374,0.2533169,0.6712846,0.1234669,0.4675459,0.2764776,0.0498311,0.0175845
3576,0,0.896616638,0.2045381,0.3625256,1.0484922,0.837518,0.6437082,-0.185939831,-0.3123,-0.475507919,0.671291647,365053.0221,3807339.299,1.5959048,0.4,0.519999971,0.282490355,0.778425862,1.3560724,0.7828309,1.1547459,1.6518499,6.7738,0.62,56,0.591621,0.1236836,0.4302086,0.0409339,0.2428718,0.0810622,0.0179862,0.0049274
3577,0,0.896642208,0.2045381,0.6591374,0.9781319,0.0125011,0.8505477,0.304128121,0.2456205,0.01396736,-0.41643287,362949.0448,3787928.39,0.0553545,0.525,0.639999971,0.402102412,0.47451007,1.3560724,0.7828309,1.1547459,0.5332748,9.6412,0.68,66,0.463288,0.0021524,0.0095086,0.001763,0.0045052,0.0007985,0.0004997,0.0001263
3578,0,0.896664381,0.2045381,0.3625256,1.289903,0.837518,1.4390537,1.774331978,0.9151251,-0.330768403,-0.029411006,358492.867,3793393.944,0.0553545,0.675,0.999999971,0.31786005,0.582645957,1.3560724,0.9155879,1.2530659,1.6518499,7.6217,0.86,78,0.50895,0.0441926,0.0213944,0.1144572,0.0259321,0.0294834,0.0057774,0.0082849
3579,0,0.89679265,0.2045381,0.6591374,0.5590755,0.0125011,0.6437082,-0.512651799,-0.2007159,1.086753643,-1.510726129,356851.0275,3784154.423,0.0553545,0.425,0.439999971,0.664256965,0.168758937,0.1831135,1.0941976,1.1547459,0.0335741,15.9257,0.58,58,0.33418,0.0001956,0.0002968,0.0001129,0.0062308,0.0029412,0.0047446,0.0085266
3580,0,0.897287011,0.2045381,0.1167302,0.5590755,0.0125011,0.8505477,0.794196074,0.3572046,-0.413627892,0.058016845,364553.0918,3790201.969,0.0553545,0.55,0.759999971,0.297611849,0.607073746,1.3560724,1.0628572,1.1547459,1.6518499,7.1363,0.74,68,0.519265,0.0019095,0.005102,0.0013263,0.0012782,0.0001661,0.0001603,0.0000774
3581,0,0.897294164,1.3505726,0.6591374,1.0484922,0.837518,0.5656102,0.140772137,0.803541,-0.975327831,1.060915581,356871.3323,3808826.46,1.5959048,0.65,0.599999971,0.160350403,0.887288781,1.2932247,0.7828309,1.2530659,1.3733321,3.8458,0.66,76,0.63759,0.3843799,0.3311472,0.2752793,0.4685413,0.3733201,0.1221742,0.0147159
3582,0,0.897394657,0.2045381,0.6591374,0.5590755,0.837518,1.0189182,-0.022583847,0.9151251,-1.076520878,1.194197496,353106.6545,3810067.617,1.5959048,0.675,0.559999971,0.135622068,0.92452843,1.2932247,0.7828309,1.2530659,1.3733321,3.253,0.64,78,0.653315,0.2145018,0.1788732,0.171647,0.251054,0.2646378,0.0497365,0.0074653
3583,0,0.898083389,2.8545845,0.1167302,1.289903,0.837518,0.5656102,1.284264026,1.4730456,-1.462310838,1.227541283,361103.4709,3802655.882,1.5959048,0.8,0.879999971,0.041347377,0.933844855,1.2932247,0.9155879,1.2530659,1.3733321,0.993,0.8,88,0.657249,0.4640623,0.3684203,0.8130576,0.4822577,0.5611913,0.1361079,0.095091
3584,0,0.898666501,0.2045381,1.335148,1.289903,0.837518,1.4390537,1.284264026,1.4730456,-0.971350439,0.651890546,361654.0242,3796182.035,0.0553545,0.8,0.879999971,0.16132235,0.773005095,1.2932247,0.9155879,1.2530659,1.6518499,3.8691,0.8,88,0.589332,0.0977041,0.0589671,0.2685482,0.0706334,0.0823376,0.0180216,0.0127549
3585,0,0.898997962,0.2045381,1.335148,1.289903,0.837518,0.5656102,-0.185939831,0.0224523,-0.530098905,0.746014277,361820.8514,3808934.704,1.5959048,0.475,0.519999971,0.26915007,0.799303747,1.3560724,0.7828309,1.1547459,1.3733321,6.454,0.62,62,0.600437,0.334033,0.6688528,0.28394,0.6215189,0.3580124,0.086511,0.0269357
