OID_,CID,random,DR_SLOPE,DR_ROAD,DR_DRA,DR_DEM,DR_ASPECT,PGA0_1,PGV0_1,DIS_FAULT0_1,PP0_1,POINT_X,POINT_Y,DR_GEO,PGV01,PGA01,DIS_FAULT01,PP01,DR_FAULT,DR_PGA,DR_PGV,DR_PP,DIS_FAULT,PGA,PGV,PP,P_PP,P_PP_V,P_PP_A,P_PGV,P_PGA,P_FAU,P_FAU_A
647,1,0.173246801,2.8545845,0.6660407,0.9781319,2.6639924,1.4390537,1.120908042,0.6919569,-0.417980832,0.418831543,-118.6435922,34.33339831,0.6808639,0.625,0.839999971,0.29654813,0.707887218,1.3560724,1.0628572,1.2530659,1.6518499,7.1108,0.78,74,0.561835,0.9107641,0.8770733,0.9172079,0.8266402,0.6343672,0.4223827,0.4319253
648,1,0.173500597,5.0127993,1.9570681,0.8860558,0.6614413,0.8505477,-1.32943172,-1.2049729,-0.598636369,0.716357462,-118.3985358,34.35551508,1.3795432,0.2,0.239999971,0.252401712,0.791017481,1.3560724,1.2643212,0.707796,1.6518499,6.0525,0.48,40,0.596938,0.901233,0.8988034,0.699307,0.8464466,0.7853298,0.5749314,0.2343337
649,1,0.173543334,2.8545845,0.6591374,1.289903,0.837518,0.6707735,-0.839363767,0.5803728,-0.655719627,0.894713668,-118.6546195,34.40399423,1.5959048,0.6,0.359999971,0.238452395,0.840851117,1.3560724,1.0941976,1.2530659,1.3733321,5.7181,0.54,72,0.617981,0.7667412,0.7263138,0.8403724,0.8042387,0.898165,0.3946041,0.2806984
650,1,0.173581123,1.3505726,1.335148,0.9781319,0.837518,1.2945342,-0.512651799,0.4687887,-0.485050246,0.710458307,-118.6664611,34.38227989,1.5959048,0.575,0.439999971,0.280158517,0.789369227,1.3560724,1.0941976,1.1547459,1.6518499,6.7179,0.58,70,0.596242,0.9071228,0.9846323,0.9056805,0.9612088,0.9575886,0.601807,0.5778616
651,1,0.173773408,2.8545845,0.4474685,0.5590755,0.837518,0.6437082,-1.492787704,-0.5354682,0.257885622,0.285490298,-118.7092307,34.39377309,1.5959048,0.35,0.199999971,0.46170821,0.670630992,0.9397259,1.2643212,1.1547459,1.6518499,11.0701,0.46,52,0.546103,0.862475,0.9716399,0.6628455,0.9349296,0.7573124,0.8490284,0.7207128
652,1,0.174396992,5.0127993,1.9570681,0.9781319,2.6639924,1.2945342,0.304128121,1.1382933,-0.826832837,0.86720123,-118.6424283,34.36687716,1.5959048,0.725,0.639999971,0.196637815,0.833164001,1.2932247,0.7828309,1.2530659,1.3733321,4.7157,0.68,82,0.614735,0.9969483,0.9961812,0.9964314,0.9977374,0.9972157,0.9845868,0.9012329
653,1,0.174484074,1.3505726,1.335148,1.0484922,0.837518,0.6707735,-1.32943172,-0.5354682,-0.073040225,0.645847303,-118.6756173,34.43961531,1.5959048,0.35,0.239999971,0.380840549,0.771316582,1.3560724,1.2643212,1.1547459,1.6518499,9.1315,0.48,52,0.588619,0.5643907,0.889535,0.3438915,0.775564,0.3946041,0.1965495,0.0651315
654,1,0.174523592,2.8545845,1.335148,1.0484922,0.837518,1.298568,-0.349295815,1.0267092,-0.857405838,0.959324672,-118.6452463,34.38597702,1.5959048,0.7,0.479999971,0.189166755,0.858903762,1.2932247,0.7828309,1.2530659,1.3733321,4.5366,0.6,80,0.625604,0.9055951,0.8964141,0.8844234,0.9281758,0.9072911,0.6594848,0.2177206
655,1,0.174711347,5.0127993,1.9570681,1.289903,2.6639924,1.4390537,0.467484105,-0.4238842,0.378863208,-0.137070585,-118.6970223,34.32157383,0.6808639,0.375,0.679999971,0.491271251,0.55256532,0.9397259,0.7828309,1.1547459,0.5332748,11.7788,0.7,54,0.496248,0.985741,0.9972324,0.9836171,0.9954041,0.9735579,0.9893449,0.9818897
656,1,0.175548494,5.0127993,1.335148,1.0484922,2.6639924,0.6707735,-0.512651799,0.2456205,-0.325425382,0.58193979,-118.6756534,34.37529853,1.5959048,0.525,0.439999971,0.319165713,0.753460496,1.3560724,1.0941976,1.1547459,1.6518499,7.653,0.58,66,0.581079,0.9508743,0.9912334,0.9524385,0.9818897,0.9763625,0.7781644,0.7150421
657,1,0.176127255,5.0127993,1.335148,1.289903,0.837518,1.0189182,-0.676007783,0.2456205,-0.374024675,0.638778488,-118.6743997,34.38197622,1.5959048,0.525,0.399999971,0.307289605,0.769341519,1.3560724,1.0941976,1.1547459,1.6518499,7.3683,0.56,66,0.587785,0.9759904,0.9963632,0.9746178,0.9915742,0.9899492,0.8588777,0.8310378
658,1,0.176293314,5.0127993,1.335148,1.0484922,2.6639924,1.4390537,-1.166075736,-0.4238842,0.088411166,0.34822815,-118.7015829,34.38295102,1.5959048,0.375,0.279999971,0.42029409,0.688160269,0.9397259,1.2643212,1.1547459,1.6518499,10.0773,0.5,54,0.553505,0.9934323,0.9989029,0.980659,0.998052,0.9884105,0.9947642,0.9875683
659,1,0.176326513,1.3505726,1.9570681,1.0484922,1.7059875,1.0189182,-1.002719752,-0.9818047,-0.540750805,0.679335179,-118.4136033,34.36720797,1.3795432,0.25,0.319999971,0.266547087,0.780673266,1.3560724,1.0941976,0.707796,1.6518499,6.3916,0.52,44,0.59257,0.5177428,0.5137461,0.4975,0.3506919,0.7045375,0.1274162,0.1017438
660,1,0.176886857,1.3505726,1.9570681,1.0484922,0.6614413,1.4390537,-1.32943172,-1.2049729,-0.614289882,0.726325,-118.3927884,34.35040627,1.3795432,0.2,0.239999971,0.248576495,0.793802462,1.3560724,1.2643212,0.707796,1.6518499,5.9608,0.48,40,0.598114,0.8013893,0.7965711,0.6149104,0.6793969,0.7357506,0.3340334,0.137525
661,1,0.177003384,5.0127993,0.6660407,0.8860558,2.6639924,1.4390537,-1.166075736,-0.8702205,0.726176594,-0.183789181,-118.7343498,34.35088338,1.5959048,0.275,0.279999971,0.576143501,0.539511906,0.9397259,1.2643212,0.707796,0.5332748,13.8134,0.5,46,0.490736,0.9267632,0.907711,0.8815299,0.9294978,0.8914849,0.9714186,0.9395736
662,1,0.177202165,0.2045381,0.6591374,1.0484922,2.6639924,1.2945342,-0.676007783,-0.6470523,-0.296678909,0.557673582,-118.4358596,34.39386867,1.5959048,0.325,0.399999971,0.326190429,0.746680393,1.3560724,1.0941976,0.707796,1.6518499,7.8214,0.56,50,0.578216,0.6276156,0.5572482,0.5646363,0.4375775,0.7746922,0.2013303,0.1490592
663,1,0.17746973,1.3505726,1.335148,0.8860558,0.837518,1.298568,-1.32943172,-1.2049729,1.866902878,-2.05155829,-118.5729907,34.14717859,1.5959048,0.2,0.239999971,0.854900412,0.017647665,0.166549,1.2643212,0.707796,0.2272355,20.4959,0.48,40,0.270371,0.7041212,0.6396855,0.2282885,0.6172752,0.5214869,0.7807428,0.5950789
664,1,0.177620769,1.3505726,1.335148,1.0484922,1.7059875,1.2945342,-0.022583847,0.2456205,-1.057248451,0.96285908,-118.4259083,34.33874783,1.3795432,0.525,0.559999971,0.140331631,0.859891294,1.2932247,0.7828309,1.1547459,1.3733321,3.3659,0.64,66,0.626021,0.7708293,0.9505934,0.6780885,0.9401951,0.8062771,0.415324,0.0684338
665,1,0.178404808,2.8545845,1.9570681,1.0484922,1.7059875,1.298568,-0.185939831,0.1340364,-0.153953695,0.387538899,-118.6802214,34.35765754,1.5959048,0.5,0.519999971,0.361067893,0.699143893,1.3560724,0.7828309,1.1547459,1.6518499,8.6575,0.62,64,0.558143,0.9522569,0.9910933,0.8904163,0.9831928,0.9428915,0.7373034,0.4665498
666,1,0.178693533,2.8545845,0.6591374,1.0484922,2.6639924,0.6582797,1.610975994,1.5846297,-1.238945279,0.975632107,-118.5371126,34.33130317,1.5959048,0.825,0.959999971,0.095930755,0.863460143,1.2932247,0.9155879,1.2530659,1.3733321,2.3015,0.84,90,0.627528,0.8914851,0.861881,0.9760373,0.9222273,0.9287073,0.6661893,0.5361867
667,1,0.178834081,2.8545845,1.335148,1.289903,2.6639924,1.4390537,0.794196074,1.4730456,-1.395121932,1.248230705,-118.5955103,34.37065167,1.5959048,0.8,0.759999971,0.057766191,0.939625585,1.2932247,1.0628572,1.2530659,1.3733321,1.3866,0.74,88,0.65969,0.9909419,0.9881558,0.9928609,0.9929664,0.9882491,0.9584333,0.8439609
668,1,0.179007947,5.0127993,1.9570681,1.289903,2.6639924,0.8505477,-1.166075736,-1.0933888,-0.782279218,0.817617814,-118.3944097,34.34167008,1.3795432,0.225,0.279999971,0.207525291,0.819310141,1.2932247,1.2643212,0.707796,1.3733321,4.9767,0.5,42,0.608885,0.9860881,0.9781188,0.9809788,0.9762004,0.9785007,0.9194575,0.580542
669,1,0.179089308,2.8545845,0.4474685,1.289903,2.6639924,1.2945342,0.140772137,0.1340364,-0.645989526,0.751803247,-118.4643574,34.38499292,1.3795432,0.5,0.599999971,0.240830119,0.800921215,1.3560724,0.7828309,1.1547459,1.3733321,5.7751,0.66,64,0.60112,0.9222273,0.9833081,0.8566819,0.9801013,0.9331428,0.6438241,0.2713071
670,1,0.179401875,2.8545845,1.335148,1.289903,0.837518,1.0189182,-0.512651799,0.0224523,-0.189989208,0.483561209,-118.6817009,34.37353205,1.5959048,0.475,0.439999971,0.352261969,0.725973017,1.3560724,1.0941976,1.1547459,1.6518499,8.4464,0.58,62,0.569472,0.9509211,0.992061,0.9560181,0.9790819,0.9767289,0.7269098,0.710744
671,1,0.179433525,2.8545845,1.9570681,1.289903,2.6639924,1.4390537,0.304128121,-0.5354682,0.409538631,-0.155115558,-118.6983709,34.32170441,1.5959048,0.35,0.639999971,0.498767341,0.547523463,0.9397259,0.7828309,1.1547459,0.5332748,11.9585,0.68,52,0.494119,0.9879313,0.9982702,0.9850355,0.9976617,0.9928254,0.9943306,0.9887158
672,1,0.17944783,5.0127993,1.335148,0.5590755,2.6639924,1.298568,-1.002719752,-0.7586365,-0.942740528,0.905240609,-118.3979073,34.33097569,1.3795432,0.3,0.319999971,0.168313694,0.843792398,1.2932247,1.0941976,0.707796,1.3733321,4.0367,0.52,48,0.619223,0.9880382,0.9883069,0.9943363,0.9819785,0.9968743,0.9280424,0.8363066
673,1,0.179736555,1.3505726,0.6660407,0.9781319,1.7059875,0.6437082,0.467484105,1.3614615,-0.97288677,0.950933633,-118.6307872,34.36516608,1.5959048,0.775,0.679999971,0.160946919,0.856559263,1.2932247,0.7828309,1.2530659,1.3733321,3.8601,0.7,86,0.624614,0.4882524,0.3766012,0.4820076,0.5673383,0.5349428,0.1705123,0.0288604
674,1,0.18002969,1.3505726,0.3625256,1.0484922,2.6639924,1.4390537,1.610975994,1.5846297,-1.543975403,1.263537995,-118.5320359,34.34848872,1.5959048,0.825,0.959999971,0.021391178,0.94390252,1.2932247,0.9155879,1.2530659,1.3733321,0.5146,0.84,90,0.661496,0.3221302,0.2436077,0.6741465,0.3557176,0.3808363,0.0847105,0.0578125
675,1,0.181094408,0.2045381,1.335148,1.0484922,2.6639924,1.2945342,-0.676007783,-0.4238842,-0.39561867,0.604671879,-118.4287952,34.38411866,1.5959048,0.375,0.399999971,0.302012725,0.759811958,1.3560724,1.0941976,1.1547459,1.6518499,7.2418,0.56,54,0.583761,0.75823,0.9514318,0.764228,0.901233,0.8725838,0.3344782,0.3004829
676,1,0.181345224,1.3505726,0.6591374,1.289903,0.837518,1.298568,-1.32943172,-0.5354682,0.254625185,0.269928733,-118.7099137,34.38928792,1.5959048,0.35,0.239999971,0.460911464,0.666283011,0.9397259,1.2643212,1.1547459,1.6518499,11.051,0.48,52,0.544267,0.8012299,0.9609845,0.5433905,0.9180393,0.6796141,0.8084545,0.6294833
677,1,0.181530416,2.8545845,0.6591374,0.5590755,2.6639924,1.4390537,1.44762001,1.4730456,-1.290019773,1.046642338,-118.5504666,34.34217489,1.5959048,0.8,0.919999971,0.083449787,0.883300764,1.2932247,0.9155879,1.2530659,1.3733321,2.0023,0.82,88,0.635906,0.9507808,0.9345022,0.9901267,0.9602659,0.971557,0.7919962,0.7426908
678,1,0.181739986,2.8545845,1.335148,0.9781319,0.837518,1.298568,-0.349295815,0.4687887,-0.51336996,0.710949903,-118.6653671,34.37827518,1.5959048,0.575,0.479999971,0.273238087,0.789506582,1.3560724,0.7828309,1.1547459,1.6518499,6.552,0.6,70,0.5963,0.9550409,0.9928892,0.8932141,0.9827577,0.956228,0.7513825,0.5097486
679,1,0.181846797,2.8545845,0.6591374,1.0484922,0.837518,0.6437082,-1.32943172,-0.3123,-0.136900413,0.61509711,-118.6831541,34.41833433,1.5959048,0.4,0.239999971,0.365235168,0.762724821,1.3560724,1.2643212,1.1547459,1.6518499,8.7574,0.48,56,0.584991,0.908379,0.9848726,0.699307,0.970229,0.8139676,0.5875872,0.245455
680,1,0.182095647,1.3505726,0.6591374,1.289903,0.837518,0.8505477,-1.32943172,-0.4238842,0.089281754,0.383326428,-118.7001659,34.39121177,1.5959048,0.375,0.239999971,0.420506833,0.697966907,0.9397259,1.2643212,1.1547459,1.6518499,10.0824,0.48,54,0.557646,0.8495404,0.970773,0.6339035,0.9335782,0.7184933,0.8529589,0.6897609
681,1,0.182145715,0.2045381,0.4474685,0.5590755,0.837518,0.8505477,1.44762001,1.4730456,-1.347956548,1.100277184,-118.5473361,34.34282713,1.5959048,0.8,0.919999971,0.069291897,0.898286615,1.2932247,0.9155879,1.2530659,1.3733321,1.6629,0.82,88,0.642234,0.7587795,0.7026603,0.9417502,0.7790262,0.8422412,0.3660965,0.3201683
682,1,0.182463884,5.0127993,1.9570681,0.5590755,0.837518,0.6437082,-0.185939831,0.5803728,-0.553775483,0.718840871,-118.6626042,34.37416603,1.5959048,0.6,0.519999971,0.263364273,0.791711358,1.3560724,0.7828309,1.2530659,1.6518499,6.3153,0.62,72,0.597231,0.9769101,0.9814761,0.9419146,0.9744441,0.9705738,0.8346571,0.6387631
683,1,0.183044672,5.0127993,1.335148,1.0484922,0.837518,1.4390537,-1.32943172,-0.4238842,-0.160628202,0.691362335,-118.6718196,34.43803546,1.5959048,0.375,0.239999971,0.359436857,0.784033715,1.3560724,1.2643212,1.1547459,1.6518499,8.6184,0.48,54,0.593989,0.9692311,0.9951745,0.9106013,0.9899988,0.9442756,0.8331335,0.5955606
684,1,0.183076024,2.8545845,1.335148,1.0484922,2.6639924,0.6437082,-0.839363767,-0.2007159,0.00620035,0.339167523,-118.6948279,34.36939993,1.5959048,0.425,0.359999971,0.400204403,0.685628683,1.3560724,1.0941976,1.1547459,1.6518499,9.5957,0.54,58,0.552436,0.9768649,0.9960811,0.9751565,0.9916325,0.9870675,0.8616427,0.828353
685,1,0.183451116,5.0127993,1.9570681,1.0484922,1.7059875,1.4390537,-1.166075736,-1.0933888,-0.70433599,0.774653997,-118.3970427,34.34852998,1.3795432,0.225,0.279999971,0.226572115,0.807305831,1.3560724,1.2643212,0.707796,1.3733321,5.4333,0.5,42,0.603816,0.7970569,0.7024519,0.7334116,0.7117711,0.7302711,0.3888854,0.1534233
686,1,0.183468521,1.3505726,1.9570681,1.0484922,2.6639924,1.4390537,-0.512651799,-0.8702205,0.890342171,-0.42956188,-118.7311536,34.32046691,1.5959048,0.275,0.439999971,0.616260302,0.470841757,0.9397259,1.0941976,0.707796,0.5332748,14.7751,0.58,46,0.461739,0.9172079,0.9118953,0.9555108,0.9094551,0.9782043,0.962709,0.9737631
687,1,0.184036136,2.8545845,1.335148,0.5590755,0.837518,0.8505477,1.120908042,1.3614615,-1.269296366,1.091140274,-118.5784798,34.3554899,1.5959048,0.775,0.839999971,0.088513923,0.895733715,1.2932247,1.0628572,1.2530659,1.3733321,2.1237,0.78,86,0.641156,0.9579929,0.9484853,0.969528,0.9596896,0.943959,0.8062773,0.5525553
688,1,0.184224188,1.3505726,1.335148,1.0484922,2.6639924,1.2945342,0.957552058,1.4730456,-1.333873508,1.179847971,-118.5896981,34.36409477,1.5959048,0.8,0.799999971,0.072733341,0.920519099,1.2932247,1.0628572,1.2530659,1.3733321,1.7454,0.76,88,0.651622,0.9549118,0.9460379,0.9643257,0.9667536,0.9309259,0.8292046,0.5399153
689,1,0.184424818,2.8545845,1.335148,1.0484922,0.837518,1.298568,-1.492787704,-0.6470523,-0.015837475,0.618979025,-118.6782716,34.44181529,1.5959048,0.325,0.199999971,0.394819066,0.763809448,1.3560724,1.2643212,0.707796,1.6518499,9.4666,0.46,50,0.585449,0.9239312,0.9097019,0.8277838,0.8343811,0.8588777,0.6306485,0.3758971
690,1,0.184790492,1.3505726,0.6591374,1.0484922,0.837518,1.2945342,-1.166075736,-1.0933888,-0.016161812,0.696549523,-118.5982716,34.48481124,1.5959048,0.225,0.279999971,0.394739809,0.785483042,1.3560724,1.2643212,0.707796,1.6518499,9.4647,0.5,42,0.594601,0.7500729,0.7045375,0.4705342,0.5535439,0.5542853,0.2998527,0.1047058
691,1,0.184855759,1.3505726,0.6591374,1.289903,2.6639924,1.298568,-1.32943172,-0.5354682,0.217377676,0.275039639,-118.7072561,34.38482656,1.5959048,0.35,0.239999971,0.451809368,0.667711025,0.9397259,1.2643212,1.1547459,1.6518499,10.8328,0.48,52,0.54487,0.9508743,0.9908879,0.8555732,0.9830435,0.9143544,0.9548687,0.8889442
692,1,0.184929073,1.3505726,0.4474685,0.9781319,0.837518,1.4390537,0.957552058,1.6962138,-1.397870258,1.155810609,-118.4515324,34.32935337,1.3795432,0.85,0.799999971,0.057094588,0.913802938,1.2932247,1.0628572,0.7968163,1.3733321,1.3705,0.76,92,0.648786,0.3610059,0.4526423,0.2960871,0.4432455,0.3315905,0.0938931,0.019341
693,1,0.185101986,1.3505726,1.9570681,0.9781319,2.6639924,0.6582797,1.284264026,0.4687887,-0.180958992,0.193121057,-118.651462,34.32033455,0.6808639,0.575,0.879999971,0.354468664,0.644822554,1.3560724,0.9155879,1.1547459,1.6518499,8.4993,0.8,70,0.535205,0.883397,0.9637012,0.9723744,0.8983477,0.740967,0.3707503,0.6364529
694,1,0.18516773,1.3505726,1.335148,0.9781319,2.6639924,1.4390537,0.794196074,1.5846297,-1.565518187,1.394107655,-118.5915863,34.38035338,1.5959048,0.825,0.759999971,0.016126812,0.980384351,1.2932247,1.0628572,1.2530659,1.3733321,0.3884,0.74,90,0.676901,0.9697047,0.9601895,0.9753255,0.9779037,0.9660393,0.8848313,0.6527163
695,1,0.18518132,5.0127993,1.9570681,1.289903,2.6639924,1.4390537,-0.185939831,1.0267092,-0.787434464,0.889729899,-118.6474931,34.37833184,1.5959048,0.7,0.519999971,0.206265514,0.839458627,1.2932247,0.7828309,1.2530659,1.3733321,4.9465,0.62,80,0.617393,0.9746425,0.9653769,0.9734288,0.9788139,0.9742441,0.8775036,0.5114983
696,1,0.185402513,1.3505726,1.9570681,1.0484922,2.6639924,1.2945342,0.63084009,0.1340364,0.02028339,0.160023068,-118.680292,34.3340334,1.5959048,0.5,0.719999971,0.403645847,0.635574806,1.3560724,1.0628572,1.1547459,1.6518499,9.6782,0.72,64,0.5313,0.9731429,0.9950873,0.9622031,0.9887491,0.9371446,0.8294874,0.7573124
697,1,0.185921431,5.0127993,1.9570681,0.9781319,2.6639924,0.5656102,1.284264026,0.3572046,-0.087720728,0.124331485,-118.6567443,34.31927942,0.6808639,0.55,0.879999971,0.377253105,0.625602395,1.3560724,0.9155879,1.1547459,1.6518499,9.0455,0.8,68,0.527089,0.9777084,0.9940772,0.9944589,0.9845868,0.950734,0.7888489,0.9078783
698,1,0.18601352,2.8545845,0.6591374,1.289903,2.6639924,1.298568,0.140772137,0.1340364,-0.628953314,0.741335637,-118.4609377,34.38421401,1.3795432,0.5,0.599999971,0.244993223,0.797996511,1.3560724,0.7828309,1.1547459,1.6518499,5.8749,0.66,64,0.599885,0.9239312,0.9902819,0.7511961,0.9766607,0.9216515,0.5856474,0.2336169
699,1,0.186490357,0.2045381,1.335148,0.9781319,2.6639924,1.0189182,0.957552058,-0.3123,0.183083339,-0.067925029,-118.6769954,34.31301269,0.6808639,0.4,0.799999971,0.443428932,0.571884942,0.9397259,1.0628572,1.1547459,1.6518499,10.6319,0.76,56,0.504406,0.6068285,0.8684133,0.5577413,0.7043294,0.2677633,0.522235,0.5754203
700,1,0.187054932,1.3505726,1.9570681,0.5590755,0.837518,0.8505477,-0.349295815,-0.6470523,0.673582839,-0.257774417,-118.7227142,34.33027425,1.5959048,0.325,0.479999971,0.563291275,0.518840053,0.9397259,0.7828309,0.707796,0.5332748,13.5053,0.6,50,0.482007,0.8457958,0.8329945,0.8246245,0.7814267,0.8998897,0.9171318,0.8705693
701,1,0.187107742,5.0127993,1.9570681,0.9781319,2.6639924,1.4390537,0.140772137,0.9151251,-0.754881303,0.83920567,-118.649212,34.37050522,1.5959048,0.675,0.599999971,0.214220462,0.825341899,1.3560724,0.7828309,1.2530659,1.3733321,5.1372,0.66,78,0.611432,0.9964703,0.9952127,0.9956012,0.9974675,0.9970559,0.9805258,0.9405874
702,1,0.187775135,1.3505726,1.335148,1.289903,0.837518,0.8505477,-0.512651799,0.3572046,-0.403197907,0.639549785,-118.6701817,34.37758958,1.5959048,0.55,0.439999971,0.300160603,0.769557023,1.3560724,1.0941976,1.1547459,1.6518499,7.1974,0.58,68,0.587876,0.913093,0.9847077,0.9120559,0.9612834,0.9540429,0.6037224,0.5503294
703,1,0.188131809,1.3505726,1.335148,1.0484922,2.6639924,0.8505477,0.957552058,1.4730456,-1.354375001,1.188976405,-118.587117,34.36476014,1.5959048,0.8,0.799999971,0.067723434,0.923069631,1.2932247,1.0628572,1.2530659,1.3733321,1.6253,0.76,88,0.652699,0.953999,0.9418598,0.9637362,0.9651423,0.9281758,0.8234646,0.5202392
704,1,0.188530326,5.0127993,1.335148,0.9781319,1.7059875,1.4390537,-0.839363767,-0.6470523,-0.994600258,0.935575488,-118.4048887,34.33336441,1.3795432,0.325,0.359999971,0.155640839,0.852268119,1.2932247,1.0941976,0.707796,1.3733321,3.7329,0.54,50,0.622802,0.6203418,0.5089989,0.7049538,0.5431425,0.8785746,0.2821139,0.0985894
705,1,0.189082563,10.2398987,1.9570681,0.8860558,2.6639924,1.4390537,-0.839363767,-1.2049729,1.15401083,-0.582490694,-118.7481874,34.31841095,1.5959048,0.2,0.359999971,0.680692464,0.428112664,0.1831135,1.0941976,0.707796,0.5332748,16.3197,0.54,40,0.443696,1,1,1,1,1,1,1
706,1,0.189117074,2.8545845,1.9570681,1.289903,2.6639924,1.298568,-0.839363767,-0.3123,0.148993846,0.229270333,-118.702148,34.36356957,1.5959048,0.4,0.359999971,0.435098553,0.654922846,0.9397259,1.0941976,1.1547459,1.6518499,10.4322,0.54,56,0.53947,0.9934388,0.9987949,0.99437,0.9972488,0.9966351,0.992761,0.9949836
707,1,0.189131796,0.2045381,1.335148,0.5590755,2.6639924,0.6437082,1.284264026,1.2498773,-1.092140251,0.913140052,-118.5803014,34.34368439,1.5959048,0.75,0.879999971,0.131805194,0.845999543,1.2932247,0.9155879,1.2530659,1.3733321,3.1615,0.8,84,0.620155,0.680267,0.6172757,0.9341342,0.7288904,0.8165281,0.3119539,0.2902853
708,1,0.189309537,5.0127993,1.9570681,0.5590755,2.6639924,1.2945342,1.120908042,0.2456205,-0.056430773,0.136121319,-118.6654435,34.32247062,0.6808639,0.525,0.839999971,0.384899366,0.628896535,1.3560724,1.0628572,1.1547459,1.6518499,9.2288,0.78,66,0.52848,0.9938492,0.9984267,0.9928254,0.9949885,0.9629951,0.9201216,0.9119756
709,1,0.189521492,2.8545845,1.9570681,1.289903,2.6639924,1.298568,1.284264026,0.4687887,-0.221040179,0.15925177,-118.6337846,34.31453598,0.6808639,0.575,0.879999971,0.344674108,0.635359302,1.3560724,0.9155879,1.1547459,1.6518499,8.2645,0.8,70,0.531209,0.9514318,0.9867052,0.9887269,0.9602277,0.8724726,0.5938729,0.8036083
710,1,0.19021368,2.8545845,0.6591374,0.9781319,2.6639924,1.0189182,0.794196074,1.0267092,-1.095929869,1.000491621,-118.4794777,34.36399714,1.3795432,0.7,0.759999971,0.130879133,0.870406018,1.2932247,1.0628572,1.2530659,1.3733321,3.1393,0.74,80,0.630461,0.9309901,0.9411439,0.9431066,0.9549119,0.9283756,0.7188975,0.3893606
711,1,0.190236688,1.3505726,1.9570681,1.289903,0.837518,1.298568,0.467484105,-0.5354682,0.409538631,-0.155115558,-118.6977422,34.32044448,0.6808639,0.35,0.679999971,0.498767341,0.547523463,0.9397259,0.7828309,1.1547459,0.5332748,11.9585,0.7,52,0.494119,0.5970046,0.8922564,0.6285495,0.7844855,0.4020335,0.6502183,0.5829757
712,1,0.190633416,2.8545845,1.335148,0.9781319,2.6639924,0.6437082,1.284264026,1.2498773,-1.139783604,0.97280119,-118.5840545,34.34813284,1.5959048,0.75,0.879999971,0.120162687,0.86266917,1.2932247,0.9155879,1.2530659,1.3733321,2.8824,0.8,84,0.627194,0.9831432,0.9791433,0.9972296,0.9873454,0.9907423,0.9259446,0.9101116
713,1,0.191342413,2.8545845,0.6591374,1.289903,0.837518,1.4390537,-0.839363767,-0.2007159,-0.458420496,0.872659643,-118.6484975,34.43871407,1.5959048,0.425,0.359999971,0.286665973,0.83468911,1.3560724,1.0941976,1.1547459,1.3733321,6.8739,0.54,58,0.615379,0.9625291,0.9900284,0.9696459,0.9901462,0.9867314,0.8230283,0.7349727
